Filename,repeated_content_and_pronoun_lemmas,function_ttr,pronoun_density,reason_and_purpose,adjacent_overlap_binary_all_para,adjacent_overlap_binary_verb_sent,addition,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_fw_para,adjacent_overlap_binary_2_all_sent
affirmativeaction-research.en.4.txt,0.562204724,0.236734694,0.080314961,0.014173228,0.923076923,0.206349206,0.017322835,0.629032258,0.233695652,0.919354839
affluenza-trial.en.0.txt,0.348224513,0.179551122,0.056128293,0.008018328,1,0.366666667,0.018327606,0.482758621,0.388663968,0.965517241
affluenza-trial.en.1.txt,0.386722866,0.159645233,0.066385669,0.006322445,1,0.340425532,0.025289779,0.456521739,0.413194444,1
affluenza-trial.en.2.txt,0.406906907,0.203947368,0.081081081,0.007507508,0.882352941,0.333333333,0.022522523,0.390243902,0.32460733,0.975609756
affluenza-trial.en.3.txt,0.441269841,0.202205882,0.079365079,0.003174603,0.941176471,0.319148936,0.022222222,0.434782609,0.304347826,0.97826087
affluenza-trial.en.4.txt,0.473684211,0.22310757,0.084210526,0.001754386,0.933333333,0.333333333,0.024561404,0.4,0.292397661,0.94
afghan-childlaborers.en.0.txt,0.385231826,0.136307311,0.07326846,0.009158558,0.829787234,0.056603774,0.032054951,0.361904762,0.32096475,0.895238095
afghan-childlaborers.en.1.txt,0.364082434,0.192389006,0.061825319,0.010794897,0.96875,0.138461538,0.030421982,0.34375,0.228228228,0.90625
afghan-childlaborers.en.2.txt,0.38403452,0.209411765,0.059331176,0.006472492,0.875,0.179104478,0.03236246,0.348484848,0.211726384,0.909090909
afghan-childlaborers.en.3.txt,0.427374302,0.245398773,0.074022346,0.011173184,0.814814815,0.134328358,0.022346369,0.378787879,0.230452675,0.848484848
afghan-childlaborers.en.4.txt,0.378082192,0.32748538,0.090410959,0.010958904,0.923076923,0.131578947,0.021917808,0.351351351,0.201612903,0.810810811
afghan-grooms.en.0.txt,0.362467866,0.223404255,0.057840617,0.006426735,1,0.204545455,0.023136247,0.441860465,0.31092437,1
afghan-grooms.en.1.txt,0.359828142,0.217391304,0.054779807,0.008592911,0.95,0.192307692,0.025778733,0.450980392,0.335689046,0.980392157
afghan-grooms.en.2.txt,0.387339056,0.208715596,0.063304721,0.006437768,0.95,0.142857143,0.02360515,0.370967742,0.335793358,0.983870968
afghan-grooms.en.3.txt,0.404494382,0.20754717,0.06741573,0.003370787,0.95,0.115942029,0.025842697,0.308823529,0.312030075,0.941176471
afghan-grooms.en.4.txt,0.403091558,0.20906801,0.067776457,0.003567182,0.95,0.069444444,0.021403092,0.267605634,0.321285141,0.929577465
afghan-hotdog.en.0.txt,0.280957336,0.184343434,0.041623309,0.006243496,1,0.086956522,0.033298647,0.4,0.319230769,0.977777778
afghan-hotdog.en.1.txt,0.291044776,0.17847769,0.039445629,0.00533049,0.884615385,0.037037037,0.033049041,0.358490566,0.252918288,0.943396226
afghan-hotdog.en.2.txt,0.306859206,0.204022989,0.045728039,0.004813478,0.769230769,0.090909091,0.036101083,0.277777778,0.212389381,0.944444444
afghan-hotdog.en.3.txt,0.365413534,0.225454545,0.055639098,0.004511278,0.904761905,0.208333333,0.034586466,0.319148936,0.233160622,0.957446809
afghan-hotdog.en.4.txt,0.419291339,0.274038462,0.070866142,0.001968504,0.791666667,0.183673469,0.023622047,0.375,0.130718954,0.833333333
afghan-painter.en.0.txt,0.352192362,0.181818182,0.090523338,0.011315417,1,0.125,0.033946252,0.322580645,0.404444444,0.935483871
afghan-painter.en.1.txt,0.369418133,0.170868347,0.097428958,0.00811908,0.95,0.1,0.032476319,0.307692308,0.36123348,0.897435897
afghan-painter.en.2.txt,0.389807163,0.175792507,0.103305785,0.006887052,1,0.12244898,0.033057851,0.25,0.383928571,0.895833333
afghan-painter.en.3.txt,0.4002849,0.171511628,0.111111111,0.004273504,1,0.051724138,0.027065527,0.157894737,0.357142857,0.824561404
afghan-painter.en.4.txt,0.38487395,0.189655172,0.115966387,0.006722689,0.85,0.034482759,0.021848739,0.087719298,0.320652174,0.701754386
afghan-park.en.0.txt,0.342208301,0.161458333,0.039937353,0.003915427,1,0.283018868,0.040720439,0.480769231,0.412921348,1
afghan-park.en.1.txt,0.33366435,0.189616253,0.041708044,0.001986097,0.846153846,0.185185185,0.040714995,0.490566038,0.362369338,0.962264151
afghan-park.en.2.txt,0.341069627,0.184931507,0.043390515,0.004036327,1,0.19047619,0.042381433,0.435483871,0.361403509,0.967741935
afghan-park.en.3.txt,0.346683354,0.211864407,0.047559449,0.003754693,0.869565217,0.06779661,0.03379224,0.327586207,0.333333333,0.913793103
afghan-park.en.4.txt,0.383703704,0.217687075,0.062222222,0.01037037,0.857142857,0.05,0.028148148,0.305084746,0.303191489,0.898305085
afghan-scouts.en.0.txt,0.339534884,0.186046512,0.039069767,0.00372093,1,0.240740741,0.030697674,0.471698113,0.315614618,0.981132075
afghan-scouts.en.1.txt,0.364849833,0.198347107,0.032258065,0.004449388,1,0.214285714,0.03003337,0.381818182,0.296747967,0.981818182
afghan-scouts.en.2.txt,0.366359447,0.206798867,0.041474654,0.003456221,1,0.098360656,0.031105991,0.366666667,0.295719844,0.966666667
afghan-scouts.en.3.txt,0.387919463,0.223300971,0.051006711,0.008053691,0.913043478,0.131147541,0.02147651,0.4,0.289361702,0.933333333
afghan-scouts.en.4.txt,0.366522367,0.243243243,0.057720058,0.007215007,0.8,0.177419355,0.015873016,0.344262295,0.302439024,0.901639344
afghan-scouts.en.5.txt,0.425287356,0.238317757,0.08045977,0.005747126,0.913043478,0.046875,0.007662835,0.222222222,0.246753247,0.825396825
afghan-taxidriver.en.0.txt,0.315406977,0.202657807,0.059593023,0.015988372,1,0.290322581,0.043604651,0.333333333,0.402116402,0.966666667
afghan-taxidriver.en.1.txt,0.349702381,0.211221122,0.068452381,0.014880952,0.944444444,0.181818182,0.038690476,0.375,0.311881188,0.9375
afghan-taxidriver.en.2.txt,0.383307573,0.200692042,0.069551777,0.01236476,0.894736842,0.162162162,0.034003091,0.305555556,0.335078534,0.972222222
afghan-taxidriver.en.3.txt,0.412541254,0.21942446,0.082508251,0.00990099,0.80952381,0.133333333,0.024752475,0.25,0.284916201,0.909090909
afghan-taxidriver.en.4.txt,0.47027027,0.228,0.104504505,0.012612613,1,0.18,0.018018018,0.326530612,0.289617486,0.93877551
afghan-women.en.0.txt,0.441929134,0.120430108,0.079724409,0.005905512,0.854545455,0.159292035,0.026082677,0.464285714,0.3424,0.946428571
afghan-women.en.1.txt,0.392716535,0.198218263,0.058070866,0.005905512,0.884615385,0.12962963,0.028543307,0.566037736,0.277591973,0.962264151
afghan-women.en.2.txt,0.399159664,0.199040767,0.06407563,0.004201681,0.888888889,0.147540984,0.027310924,0.45,0.308510638,0.95
afghan-women.en.3.txt,0.422110553,0.210826211,0.07160804,0.007537688,0.916666667,0.09375,0.020100503,0.317460317,0.235042735,0.888888889
afghan-women.en.4.txt,0.424597365,0.261016949,0.073206442,0.007320644,0.9,0.138461538,0.021961933,0.265625,0.268292683,0.828125
afghanboy-surgery.en.0.txt,0.398994975,0.184549356,0.07839196,0.004020101,0.964285714,0.120689655,0.045226131,0.456140351,0.336477987,0.877192982
afghanboy-surgery.en.1.txt,0.399779736,0.1937046,0.06938326,0.008810573,0.966666667,0.122807018,0.037444934,0.446428571,0.270175439,0.910714286
afghanboy-surgery.en.2.txt,0.418022528,0.211699164,0.080100125,0.010012516,0.96,0.071428571,0.035043805,0.490909091,0.322709163,0.872727273
afghanboy-surgery.en.3.txt,0.416528926,0.232472325,0.082644628,0.014876033,0.956521739,0.089285714,0.016528926,0.509090909,0.275132275,0.854545455
afghanboy-surgery.en.4.txt,0.475757576,0.310344828,0.096969697,0.006060606,1,0.119047619,0.012121212,0.463414634,0.336283186,0.804878049
afghanistan-streetart.en.0.txt,0.288812785,0.169620253,0.038812785,0.012557078,1,0.071428571,0.026255708,0.43902439,0.415584416,0.975609756
afghanistan-streetart.en.1.txt,0.329399142,0.167464115,0.041845494,0.011802575,1,0.038461538,0.024678112,0.431372549,0.325396825,0.980392157
afghanistan-streetart.en.2.txt,0.36453202,0.164345404,0.050492611,0.011083744,0.952380952,0.169811321,0.025862069,0.384615385,0.333333333,0.903846154
afghanistan-streetart.en.3.txt,0.355113636,0.179487179,0.048295455,0.009943182,0.894736842,0.153846154,0.024147727,0.392156863,0.300970874,0.960784314
afghanistan-streetart.en.4.txt,0.440806045,0.256097561,0.075566751,0.005037783,0.933333333,0.086956522,0.012594458,0.422222222,0.227722772,0.777777778
afghanistan-toygun.en.0.txt,0.293457944,0.270742358,0.024299065,0.009345794,1,0.2,0.029906542,0.736842105,0.322147651,1
afghanistan-toygun.en.1.txt,0.321192053,0.263779528,0.024834437,0.006622517,0.866666667,0.166666667,0.024834437,0.517241379,0.266272189,1
afghanistan-toygun.en.2.txt,0.362162162,0.265217391,0.041441441,0.009009009,0.777777778,0.085714286,0.021621622,0.588235294,0.234567901,0.911764706
afghanistan-toygun.en.3.txt,0.42662116,0.236514523,0.049488055,0.010238908,0.857142857,0.195652174,0.017064846,0.444444444,0.271084337,0.955555556
afghanistan-toygun.en.4.txt,0.484042553,0.301369863,0.066489362,0.007978723,0.8125,0.268292683,0.013297872,0.375,0.307692308,0.875
afghanistan-ustroops.en.0.txt,0.357380688,0.201044386,0.041065483,0.00554939,1,0.25,0.022197558,0.806451613,0.330543933,1
afghanistan-ustroops.en.1.txt,0.401387512,0.187648456,0.038652131,0.004955401,0.962962963,0.16,0.024777007,0.653061224,0.28358209,1
afghanistan-ustroops.en.2.txt,0.453349282,0.202380952,0.038277512,0.003588517,0.952380952,0.117647059,0.022727273,0.64,0.297169811,1
afghanistan-ustroops.en.3.txt,0.481308411,0.250996016,0.048286604,0.003115265,0.947368421,0.215686275,0.026479751,0.7,0.236024845,0.96
afghanistan-ustroops.en.4.txt,0.488188976,0.270833333,0.044619423,0,0.888888889,0.12195122,0.010498688,0.525,0.254901961,0.825
africa-economy.en.0.txt,0.396718147,0.163265306,0.045366795,0.001930502,1,0.342105263,0.034749035,0.756756757,0.381270903,1
africa-economy.en.1.txt,0.414829659,0.167464115,0.04509018,0.002004008,0.931034483,0.211538462,0.03006012,0.529411765,0.323024055,0.941176471
africa-economy.en.2.txt,0.427895981,0.187319885,0.050827423,0.002364066,0.884615385,0.140350877,0.029550827,0.446428571,0.26,0.928571429
africa-economy.en.3.txt,0.402457757,0.212230216,0.052227343,0.003072197,0.904761905,0.132075472,0.021505376,0.230769231,0.273195876,0.903846154
africa-economy.en.4.txt,0.445,0.210743802,0.053333333,0.003333333,0.857142857,0.188679245,0.03,0.269230769,0.262857143,0.923076923
africa-entrepreneurs.en.0.txt,0.361022364,0.193069307,0.051118211,0.006389776,1,0.297297297,0.014909478,0.5,0.396,1
africa-entrepreneurs.en.1.txt,0.400192864,0.175280899,0.058823529,0.007714561,0.935483871,0.259259259,0.012536162,0.58490566,0.281045752,0.981132075
africa-entrepreneurs.en.2.txt,0.410337553,0.188118812,0.060126582,0.006329114,0.870967742,0.2,0.012658228,0.611111111,0.314487633,0.944444444
africa-entrepreneurs.en.3.txt,0.391766268,0.198830409,0.082337317,0.005312085,0.8,0.169811321,0.015936255,0.403846154,0.284,0.942307692
africa-entrepreneurs.en.4.txt,0.412060302,0.2265625,0.070351759,0.003350084,0.88,0.075471698,0.013400335,0.384615385,0.314606742,0.884615385
africa-lionhunting.en.0.txt,0.313901345,0.203753351,0.036995516,0.004484305,1,0.419354839,0.030269058,0.733333333,0.420600858,1
africa-lionhunting.en.1.txt,0.357220413,0.192612137,0.042345277,0.002171553,0.913043478,0.306122449,0.021715527,0.583333333,0.304,1
africa-lionhunting.en.2.txt,0.38128655,0.194842407,0.044444444,0.002339181,0.846153846,0.267857143,0.01871345,0.581818182,0.276859504,0.927272727
africa-lionhunting.en.3.txt,0.442424242,0.214545455,0.056060606,0.006060606,0.944444444,0.132075472,0.022727273,0.634615385,0.338624339,1
africa-lionhunting.en.4.txt,0.479318735,0.3,0.070559611,0.00729927,1,0.19047619,0.00486618,0.634146341,0.256,0.951219512
africa-lions.en.0.txt,0.385436893,0.184834123,0.038834951,0.005825243,1,0.186046512,0.033009709,0.785714286,0.391304348,1
africa-lions.en.1.txt,0.431431431,0.202020202,0.035035035,0.007007007,0.857142857,0.127272727,0.037037037,0.759259259,0.270758123,0.962962963
africa-lions.en.2.txt,0.430309735,0.20498615,0.034292035,0.003318584,0.892857143,0.081967213,0.034292035,0.75,0.290076336,0.966666667
africa-lions.en.3.txt,0.496423462,0.235714286,0.048640916,0.004291845,0.956521739,0.084745763,0.025751073,0.793103448,0.326203209,0.982758621
africa-lions.en.4.txt,0.542725173,0.251655629,0.030023095,0.002309469,1,0.137254902,0.027713626,0.82,0.327586207,0.98
africa-outlook.en.0.txt,0.334987593,0.202857143,0.034739454,0.011166253,1,0.225806452,0.027295285,0.5,0.35193133,1
africa-outlook.en.1.txt,0.372146119,0.203208556,0.039954338,0.011415525,0.92,0.14893617,0.030821918,0.5,0.304,1
africa-outlook.en.2.txt,0.379950495,0.202312139,0.043316832,0.012376238,0.92,0.134615385,0.033415842,0.470588235,0.291139241,0.980392157
africa-outlook.en.3.txt,0.4767642,0.205128205,0.065404475,0.008605852,0.947368421,0.125,0.032702238,0.472727273,0.331034483,0.927272727
africa-outlook.en.4.txt,0.479623824,0.267857143,0.047021944,0,0.8,0.068181818,0.015673981,0.255813953,0.333333333,0.790697674
africanamericans-russia.en.0.txt,0.376276512,0.147482014,0.058130401,0.011783189,1,0.369230769,0.027494108,0.203125,0.341463415,0.96875
africanamericans-russia.en.1.txt,0.360887097,0.188235294,0.049395161,0.012096774,0.903225806,0.2,0.027217742,0.271186441,0.32,0.93220339
africanamericans-russia.en.2.txt,0.402531646,0.223564955,0.05443038,0.011392405,0.821428571,0.228070175,0.021518987,0.339285714,0.25106383,0.892857143
africanamericans-russia.en.3.txt,0.414141414,0.23628692,0.063973064,0.011784512,0.76,0.176470588,0.023569024,0.32,0.238636364,0.82
africanamericans-russia.en.4.txt,0.40952381,0.245192308,0.07047619,0.013333333,0.833333333,0.148148148,0.019047619,0.264150943,0.229813665,0.849056604
africanimmigrants-educated.en.0.txt,0.439784946,0.139447236,0.049462366,0.00483871,0.822222222,0.19266055,0.024193548,0.361111111,0.333984375,0.888888889
africanimmigrants-educated.en.1.txt,0.394683027,0.195238095,0.04396728,0.005112474,0.888888889,0.105263158,0.020449898,0.446428571,0.326007326,0.928571429
africanimmigrants-educated.en.2.txt,0.392812887,0.203488372,0.053283767,0.004956629,0.863636364,0.120689655,0.019826518,0.350877193,0.261061947,0.894736842
africanimmigrants-educated.en.3.txt,0.436562074,0.215189873,0.062755798,0.008185539,0.875,0.114754098,0.015006821,0.25,0.267281106,0.883333333
africanimmigrants-educated.en.4.txt,0.488095238,0.296969697,0.095238095,0.014285714,0.875,0.16,0.016666667,0.204081633,0.190909091,0.87755102
afro-beauty.en.0.txt,0.386579139,0.135802469,0.057622174,0.00948213,1,0.25862069,0.04595186,0.631578947,0.350125945,0.98245614
afro-beauty.en.1.txt,0.382789318,0.153017241,0.046488625,0.007912957,1,0.178571429,0.038575668,0.527272727,0.292358804,0.981818182
afro-beauty.en.2.txt,0.419633225,0.16953317,0.050701187,0.008629989,0.956521739,0.129032258,0.03236246,0.573770492,0.28957529,0.967213115
afro-beauty.en.3.txt,0.444145357,0.196202532,0.059219381,0.004037685,1,0.133333333,0.040376851,0.559322034,0.242290749,0.898305085
afro-beauty.en.4.txt,0.457345972,0.27173913,0.082938389,0.002369668,0.857142857,0.065217391,0.033175355,0.511111111,0.296296296,0.933333333
afterschool-program.en.0.txt,0.384519351,0.196236559,0.066167291,0.006242197,0.92,0.208333333,0.021223471,0.319148936,0.289285714,0.872340426
afterschool-program.en.1.txt,0.401104972,0.187804878,0.067403315,0.006629834,0.925925926,0.24137931,0.020994475,0.385964912,0.281786942,0.877192982
afterschool-program.en.2.txt,0.412857143,0.221122112,0.071428571,0.007142857,0.80952381,0.203703704,0.025714286,0.283018868,0.25,0.886792453
afterschool-program.en.3.txt,0.426116838,0.241106719,0.077319588,0.006872852,0.904761905,0.070175439,0.02233677,0.25,0.241758242,0.875
afterschool-program.en.4.txt,0.487323944,0.29787234,0.078873239,0.002816901,0.916666667,0.14893617,0.01971831,0.391304348,0.270833333,0.826086957
ag-education.en.0.txt,0.321046373,0.218328841,0.039239001,0.008323424,1,0.25,0.033293698,0.516129032,0.352,1
ag-education.en.1.txt,0.344947735,0.215025907,0.037166086,0.009291521,0.956521739,0.214285714,0.034843206,0.512195122,0.260700389,1
ag-education.en.2.txt,0.366754617,0.218390805,0.04353562,0.006596306,0.863636364,0.14893617,0.031662269,0.47826087,0.24789916,0.934782609
ag-education.en.3.txt,0.396351575,0.245487365,0.051409619,0.009950249,1,0.177777778,0.031509121,0.5,0.232673267,0.954545455
ag-education.en.4.txt,0.397683398,0.260683761,0.05984556,0.005791506,0.9,0.090909091,0.025096525,0.465116279,0.251497006,0.88372093
age-population.en.0.txt,0.356839422,0.167608286,0.045879354,0.009345794,0.952380952,0.094339623,0.035683942,0.384615385,0.362179487,0.980769231
age-population.en.1.txt,0.356164384,0.185995624,0.046966732,0.006849315,0.913043478,0.094339623,0.034246575,0.326923077,0.301075269,0.942307692
age-population.en.2.txt,0.367367367,0.178970917,0.053053053,0.008008008,0.916666667,0.123076923,0.032032032,0.265625,0.310218978,0.9375
age-population.en.3.txt,0.380510441,0.198473282,0.064965197,0.005800464,0.954545455,0.060606061,0.02900232,0.215384615,0.312252964,0.923076923
age-population.en.4.txt,0.406326034,0.198924731,0.079075426,0.006082725,0.833333333,0.082191781,0.02676399,0.208333333,0.262096774,0.861111111
agricultural-extensions.en.0.txt,0.387882573,0.173652695,0.026233604,0.010618364,1,0.157142857,0.041848844,0.652173913,0.300653595,1
agricultural-extensions.en.1.txt,0.389884089,0.233695652,0.022128556,0.005268704,0.90625,0.127272727,0.050579557,0.611111111,0.247272727,0.981481481
agricultural-extensions.en.2.txt,0.385620915,0.263157895,0.024836601,0.003921569,0.9,0.06122449,0.041830065,0.520833333,0.244635193,0.875
agricultural-extensions.en.3.txt,0.436532508,0.288065844,0.03869969,0.003095975,1,0.291666667,0.037151703,0.553191489,0.217821782,0.872340426
agricultural-extensions.en.4.txt,0.460526316,0.333333333,0.039473684,0.001879699,0.947368421,0.074074074,0.035714286,0.528301887,0.24691358,0.773584906
agriscience-careers.en.0.txt,0.339572193,0.234421365,0.057486631,0.009358289,1,0.225,0.021390374,0.692307692,0.349794239,0.948717949
agriscience-careers.en.1.txt,0.380447585,0.214673913,0.05418139,0.007067138,0.875,0.169811321,0.018845701,0.615384615,0.319548872,0.903846154
agriscience-careers.en.2.txt,0.37994723,0.232628399,0.065963061,0.007915567,0.904761905,0.153846154,0.017150396,0.470588235,0.342857143,0.901960784
agriscience-careers.en.3.txt,0.429097606,0.260683761,0.064456722,0.007366483,0.888888889,0.125,0.014732965,0.70212766,0.267515924,0.957446809
agriscience-careers.en.4.txt,0.478405316,0.272727273,0.086378738,0,0.769230769,0.230769231,0.016611296,0.368421053,0.206896552,0.815789474
agtech-food.en.0.txt,0.385641677,0.132716049,0.037484117,0.007623888,1,0.258064516,0.042566709,0.540983607,0.358090186,1
agtech-food.en.1.txt,0.373931624,0.182539683,0.040598291,0.008547009,0.882352941,0.096153846,0.040598291,0.607843137,0.340248963,0.960784314
agtech-food.en.2.txt,0.391705069,0.172011662,0.048387097,0.005760369,1,0.034482759,0.036866359,0.49122807,0.371559633,0.929824561
agtech-food.en.3.txt,0.444289694,0.200692042,0.069637883,0.006963788,1,0.083333333,0.02367688,0.423728814,0.312849162,0.86440678
agtech-food.en.4.txt,0.490671642,0.230392157,0.054104478,0.005597015,0.866666667,0.125,0.027985075,0.436363636,0.260869565,0.909090909
ahmed-clockteacher.en.0.txt,0.412932138,0.110650069,0.074263764,0.002560819,0.980392157,0.176470588,0.027528809,0.404761905,0.321428571,0.94047619
ahmed-clockteacher.en.1.txt,0.412205567,0.160287081,0.077087794,0.002141328,0.96969697,0.2,0.034261242,0.574074074,0.265100671,0.981481481
ahmed-clockteacher.en.2.txt,0.429708223,0.172955975,0.088859416,0,0.857142857,0.070175439,0.038461538,0.392857143,0.255707763,0.875
ahmed-clockteacher.en.3.txt,0.379549393,0.210743802,0.083188908,0,0.962962963,0.074074074,0.041594454,0.339622642,0.297752809,0.811320755
ahmed-clockteacher.en.4.txt,0.467661692,0.205128205,0.106965174,0,0.833333333,0.057692308,0.029850746,0.333333333,0.259259259,0.882352941
airasia-crash.en.0.txt,0.263157895,0.242424242,0.032258065,0.005093379,1,0.137931034,0.032258065,0.392857143,0.371134021,0.964285714
airasia-crash.en.1.txt,0.301492537,0.224080268,0.03880597,0.007462687,0.952380952,0.05,0.031343284,0.41025641,0.270642202,0.974358974
airasia-crash.en.2.txt,0.321483771,0.22614841,0.054095827,0.00927357,0.9,0.042553191,0.027820711,0.347826087,0.293532338,0.934782609
airasia-crash.en.3.txt,0.379831933,0.239700375,0.067226891,0.006722689,0.904761905,0.056603774,0.021848739,0.346153846,0.243902439,0.903846154
